Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  45052, Model: 2, Candidate: 2, Correct? Yes
Position: 214477, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 133651, Model: 2, Candidate: 2, Correct? Yes
Position: 238305, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:    612, Model: 2, Candidate: 2, Correct? Yes
Position:   4961, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 182287, Model: 2, Candidate: 2, Correct? Yes
Position: 202296, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 102587, Model: 2, Candidate: 2, Correct? Yes
Position: 159854, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 118374, Model: 2, Candidate: 2, Correct? Yes
Position: 159939, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  29671, Model: 2, Candidate: 2, Correct? Yes
Position:  63082, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  67990, Model: 2, Candidate: 2, Correct? Yes
Position: 161111, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 112421, Model: 2, Candidate: 2, Correct? Yes
Position: 195837, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  39986, Model: 2, Candidate: 2, Correct? Yes
Position:  77214, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   4988, Model: 2, Candidate: 2, Correct? Yes
Position:  36060, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  71406, Model: 2, Candidate: 2, Correct? Yes
Position: 161712, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  41719, Model: 2, Candidate: 2, Correct? Yes
Position: 105574, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  57057, Model: 2, Candidate: 2, Correct? Yes
Position: 135075, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  55359, Model: 2, Candidate: 2, Correct? Yes
Position:  97254, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7965, Model: 2, Candidate: 2, Correct? Yes
Position: 160441, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  56295, Model: 2, Candidate: 2, Correct? Yes
Position:  94608, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 215849, Model: 2, Candidate: 2, Correct? Yes
Position: 230471, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  63789, Model: 2, Candidate: 2, Correct? Yes
Position: 201730, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  38597, Model: 2, Candidate: 2, Correct? Yes
Position:  83797, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   4537, Model: 2, Candidate: 2, Correct? Yes
Position:  34447, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  17593, Model: 2, Candidate: 2, Correct? Yes
Position:  50755, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   8894, Model: 2, Candidate: 2, Correct? Yes
Position:  10628, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 109921, Model: 2, Candidate: 2, Correct? Yes
Position: 119519, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  95843, Model: 2, Candidate: 2, Correct? Yes
Position: 163549, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  17008, Model: 2, Candidate: 2, Correct? Yes
Position:  20268, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   8674, Model: 2, Candidate: 2, Correct? Yes
Position: 172446, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1629, Model: 2, Candidate: 2, Correct? Yes
Position:  11678, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  66337, Model: 2, Candidate: 2, Correct? Yes
Position: 125615, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 156135, Model: 2, Candidate: 2, Correct? Yes
Position: 259601, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  15832, Model: 2, Candidate: 2, Correct? Yes
Position:  38313, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   6185, Model: 2, Candidate: 2, Correct? Yes
Position:  10313, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   3280, Model: 2, Candidate: 2, Correct? Yes
Position:  32357, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 212879, Model: 2, Candidate: 2, Correct? Yes
Position: 232491, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  43952, Model: 2, Candidate: 2, Correct? Yes
Position: 149263, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  11120, Model: 2, Candidate: 2, Correct? Yes
Position:  71384, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  34957, Model: 2, Candidate: 2, Correct? Yes
Position:  35737, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:    709, Model: 2, Candidate: 2, Correct? Yes
Position:  19095, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  21626, Model: 2, Candidate: 2, Correct? Yes
Position:  71862, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 224654, Model: 2, Candidate: 2, Correct? Yes
Position: 252830, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  29483, Model: 2, Candidate: 2, Correct? Yes
Position:  73203, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   8195, Model: 2, Candidate: 2, Correct? Yes
Position: 172877, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 172086, Model: 2, Candidate: 2, Correct? Yes
Position: 192936, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  53920, Model: 2, Candidate: 2, Correct? Yes
Position: 261526, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  14821, Model: 2, Candidate: 2, Correct? Yes
Position:  69165, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2568, Model: 2, Candidate: 2, Correct? Yes
Position:  17132, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  52227, Model: 2, Candidate: 2, Correct? Yes
Position: 154738, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 207755, Model: 2, Candidate: 2, Correct? Yes
Position: 240400, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   3191, Model: 2, Candidate: 2, Correct? Yes
Position:   6085, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   5432, Model: 2, Candidate: 2, Correct? Yes
Position: 159038, Model: 3, Candidate: 3, Correct? Yes
